City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Benghazi,LY,2021-06-11 07:39:19,32.1167,20.0667,72.59,70,2,6.91
295,Hospet,IN,2021-06-11 07:39:20,15.2667,76.4,88.86,44,85,21.7
296,Port Lincoln,AU,2021-06-11 07:39:20,-34.7333,135.8667,56.17,68,100,4.23
297,Westport,US,2021-06-11 07:39:20,41.1415,-73.3579,62.8,78,1,5.01
298,Walvis Bay,NA,2021-06-11 07:39:21,-22.9575,14.5053,70.39,44,0,5.37
299,Great Falls,US,2021-06-11 07:37:36,47.5002,-111.3008,47.59,76,1,7.0
300,Itacare,BR,2021-06-11 07:39:21,-14.2775,-38.9967,67.59,95,57,5.86
301,Mahebourg,MU,2021-06-11 07:39:22,-20.4081,57.7,79.25,73,40,17.27
302,Verkhoyansk,RU,2021-06-11 07:39:22,67.5447,133.385,65.44,33,60,10.02
303,Khatanga,RU,2021-06-11 07:39:23,71.9667,102.5,38.82,68,96,17.78
304,Ormara,PK,2021-06-11 07:39:23,25.2088,64.6357,85.42,79,71,17.27
305,Berwick,US,2021-06-11 07:39:24,41.0545,-76.2333,69.66,61,100,5.14
306,Meulaboh,ID,2021-06-11 07:39:24,4.1363,96.1285,86.7,58,20,5.59
307,Leua,SK,2021-06-11 07:39:25,48.2156,18.6071,72.1,58,1,3.71
308,Coxim,BR,2021-06-11 07:39:25,-18.5067,-54.76,66.7,97,100,3.13
309,Portland,US,2021-06-11 07:37:22,45.5234,-122.6762,58.93,73,90,4.0
310,Cherbourg,FR,2021-06-11 07:39:26,49.6386,-1.6147,60.04,68,90,5.75
311,Soyo,AO,2021-06-11 07:39:26,-6.1349,12.3689,77.05,79,100,3.94
312,Khani,GE,2021-06-11 07:39:27,41.9563,42.9566,62.17,64,99,6.31
313,Slobidka,UA,2021-06-11 07:39:27,47.8869,29.3461,66.2,73,84,9.35
314,Lavrentiya,RU,2021-06-11 07:39:28,65.5833,-171.0,36.84,90,100,3.33
315,Lata,PT,2021-06-11 07:39:28,40.1629,-8.3327,60.93,59,5,3.11
316,Samandag,TR,2021-06-11 07:39:28,36.0842,35.9771,81.12,67,18,15.48
317,Feni,BD,2021-06-11 07:39:29,23.0186,91.41,82.96,79,100,13.87
318,Ust-Kalmanka,RU,2021-06-11 07:39:30,52.1207,83.305,63.79,45,23,12.93
319,Linhai,CN,2021-06-11 07:39:30,28.85,121.1167,87.08,67,100,2.44
320,Victoria,HK,2021-06-11 07:36:54,22.2855,114.1577,93.25,80,63,3.0
321,Kipushi,CD,2021-06-11 07:39:31,-11.7667,27.2333,66.52,48,39,8.08
322,Turiacu,BR,2021-06-11 07:39:31,-1.6633,-45.3717,71.37,97,100,2.62
323,Verkh-Usugli,RU,2021-06-11 07:39:32,52.7,115.1667,80.31,21,87,6.8
324,Mehran,IR,2021-06-11 07:39:32,33.1222,46.1646,101.68,8,0,24.11
325,Galle,LK,2021-06-11 07:39:33,6.0367,80.217,83.77,71,98,14.38
326,Bull Savanna,JM,2021-06-11 07:39:33,17.8868,-77.5902,74.71,88,79,7.9
327,Newton,US,2021-06-11 07:38:25,42.337,-71.2092,56.08,82,1,10.36
328,Komsomolskiy,UZ,2021-06-11 07:39:34,40.4272,71.7189,90.32,18,100,6.91
329,Auki,SB,2021-06-11 07:39:34,-8.7676,160.7034,78.89,87,100,5.95
330,Asmara,ER,2021-06-11 07:39:34,15.3333,38.9333,78.42,12,94,12.59
331,Utete,TZ,2021-06-11 07:39:35,-7.986,38.758,84.88,42,4,4.97
332,Broome,US,2021-06-11 07:39:35,42.2506,-75.833,62.2,91,13,5.12
333,Havre-Saint-Pierre,CA,2021-06-11 07:39:36,50.2334,-63.5986,44.96,65,90,5.75
334,Vila Velha,BR,2021-06-11 07:37:42,-20.3297,-40.2925,67.95,100,20,3.44
335,Were Ilu,ET,2021-06-11 07:39:36,10.6,39.4333,74.77,19,22,14.07
336,Narsaq,GL,2021-06-11 07:39:37,60.9167,-46.05,39.42,96,100,1.12
337,Boende,CD,2021-06-11 07:39:37,-0.2167,20.8667,88.14,52,91,2.39
338,Naryan-Mar,RU,2021-06-11 07:39:38,67.6713,53.087,72.91,38,97,14.34
339,Lukovetskiy,RU,2021-06-11 07:39:38,64.2956,41.9211,76.98,26,12,6.4
340,Kavieng,PG,2021-06-11 07:39:39,-2.5744,150.7967,83.68,75,97,15.17
341,Grojec,PL,2021-06-11 07:39:39,51.8625,20.8676,71.47,66,100,6.31
342,Kismayo,SO,2021-06-11 07:39:40,-0.3582,42.5454,82.06,65,59,19.64
343,Sciacca,IT,2021-06-11 07:39:40,37.5082,13.0881,78.04,46,9,3.56
344,Mutis,CO,2021-06-11 07:39:41,6.2262,-77.4044,78.6,85,100,2.3
345,Vaitape,PF,2021-06-11 07:39:41,-16.5167,-151.75,78.82,82,33,11.48
346,Flin Flon,CA,2021-06-11 07:39:42,54.7682,-101.865,57.87,83,100,11.25
347,Southbridge,US,2021-06-11 07:39:42,42.0751,-72.0334,54.95,91,2,1.68
348,Gabi,PH,2021-06-11 07:39:42,7.6215,126.092,83.26,89,100,0.78
349,Taksimo,RU,2021-06-11 07:39:43,56.3444,114.8794,80.74,26,91,4.36
350,Purwodadi,ID,2021-06-11 07:39:43,-7.0868,110.9158,92.91,57,81,4.68
351,Mujiayingzi,CN,2021-06-11 07:39:44,42.1167,118.7833,91.44,12,76,8.14
352,Kyshtovka,RU,2021-06-11 07:39:44,56.555,76.6271,59.94,67,94,5.28
353,Souillac,MU,2021-06-11 07:39:45,-20.5167,57.5167,79.36,73,40,17.27
354,Cabo Rojo,PR,2021-06-11 07:39:45,18.0866,-67.1457,79.79,86,100,8.72
355,Yerbogachen,RU,2021-06-11 07:39:46,61.2767,108.0108,56.48,32,100,13.06
356,Palmer,US,2021-06-11 07:39:46,42.1584,-72.3287,56.01,78,40,3.44
357,Gamba,GA,2021-06-11 07:39:46,-2.65,10.0,78.08,81,97,3.74
358,Conde,BR,2021-06-11 07:39:47,-7.2597,-34.9075,69.26,100,0,6.91
359,Kidal,ML,2021-06-11 07:39:47,18.4411,1.4078,94.73,26,0,12.91
360,Yar-Sale,RU,2021-06-11 07:39:48,66.8333,70.8333,65.19,45,100,24.61
361,Mackay,AU,2021-06-11 07:39:48,-21.15,149.2,66.18,48,72,6.91
362,Otradnoye,RU,2021-06-11 07:39:49,59.7775,30.8181,73.96,40,100,3.65
363,Ola,RU,2021-06-11 07:39:49,59.5833,151.2833,52.3,60,67,3.38
364,Fort Wellington,GY,2021-06-11 07:39:49,6.4,-57.6,75.94,86,59,5.44
365,Dingtao,CN,2021-06-11 07:39:50,35.0683,115.5625,99.07,22,5,4.65
366,San Cristobal,VE,2021-06-11 07:39:50,7.7669,-72.225,63.55,97,98,3.51
367,Juneau,US,2021-06-11 07:35:17,58.3019,-134.4197,53.22,93,90,4.61
368,Fairbanks,US,2021-06-11 07:35:04,64.8378,-147.7164,60.8,62,90,1.14
369,Raga,SS,2021-06-11 07:39:51,8.4596,25.678,91.8,36,44,3.76
370,Khvorostyanka,RU,2021-06-11 07:39:52,52.6096,48.9597,71.92,68,99,5.19
371,Visp,CH,2021-06-11 07:39:52,46.2937,7.8815,73.71,64,24,2.71
372,Loei,TH,2021-06-11 07:39:53,17.4167,101.5,76.37,73,81,5.28
373,Zaranj,AF,2021-06-11 07:39:53,30.9667,61.8833,111.16,4,0,14.94
374,Muros,ES,2021-06-11 07:39:54,42.7762,-9.0603,68.23,71,1,11.52
375,Parabel,RU,2021-06-11 07:39:54,58.6978,81.4825,60.76,37,82,1.9
376,Mersing,MY,2021-06-11 07:39:55,2.4312,103.8405,89.51,70,40,6.91
377,Qasigiannguit,GL,2021-06-11 07:39:55,68.8193,-51.1922,37.65,87,100,2.33
378,Durg,IN,2021-06-11 07:39:56,21.1833,81.2833,95.7,43,84,11.36
379,Verkhniy Landekh,RU,2021-06-11 07:39:56,56.8389,42.5994,68.9,45,66,15.26
380,Leningradskiy,RU,2021-06-11 07:39:57,69.3833,178.4167,33.08,96,99,6.69
381,Jizan,SA,2021-06-11 07:39:57,17.3333,42.6667,95.94,41,86,6.78
382,Zvishavane,ZW,2021-06-11 07:39:58,-20.3267,30.0665,64.85,44,0,4.99
383,Coihaique,CL,2021-06-11 07:38:48,-45.5752,-72.0662,44.55,93,90,8.05
384,Shubarkuduk,KZ,2021-06-11 07:39:58,49.1447,56.4872,82.63,29,100,8.01
385,Marabba,SD,2021-06-11 07:39:59,12.35,32.1833,95.04,31,48,12.17
386,Dongsheng,CN,2021-06-11 07:39:59,39.8161,109.9776,79.43,29,100,16.71
387,Dalbandin,PK,2021-06-11 07:40:00,28.8947,64.4101,114.46,3,0,18.79
388,Bambous Virieux,MU,2021-06-11 07:40:00,-20.3428,57.7575,79.21,73,40,17.27
389,Karratha,AU,2021-06-11 07:40:01,-20.7377,116.8463,79.65,55,100,8.59
390,Baykit,RU,2021-06-11 07:40:01,61.67,96.37,53.64,48,89,9.17
391,Byron Bay,AU,2021-06-11 07:40:02,-28.65,153.6167,60.91,68,71,4.23
392,Sao Joao Da Barra,BR,2021-06-11 07:40:02,-21.6403,-41.0511,69.8,90,24,5.66
393,Beisfjord,NO,2021-06-11 07:40:03,68.3751,17.5988,66.04,82,100,1.99
394,Saldanha,ZA,2021-06-11 07:40:03,-33.0117,17.9442,53.65,55,12,7.2
395,Tucuman,AR,2021-06-11 07:37:39,-26.8241,-65.2226,53.6,87,40,5.75
396,Bayir,TR,2021-06-11 07:40:04,37.2687,28.2167,75.72,47,1,2.98
397,Kloulklubed,PW,2021-06-11 07:40:04,7.0419,134.2556,82.9,78,100,9.55
398,Voh,NC,2021-06-11 07:40:05,-20.9667,164.7,71.65,74,100,5.53
399,Kachiry,KZ,2021-06-11 07:40:05,53.0675,76.1036,65.59,30,97,10.11
400,Aykhal,RU,2021-06-11 07:40:05,66.0,111.5,45.5,59,100,10.38
401,Colares,PT,2021-06-11 07:40:06,38.7992,-9.4469,64.44,81,90,5.99
402,Jadu,LY,2021-06-11 07:40:06,31.953,12.0261,69.12,48,0,7.96
403,Horodyshche,UA,2021-06-11 07:40:07,49.2849,31.4451,65.46,81,100,9.44
404,Hailar,CN,2021-06-11 07:40:07,49.2,119.7,76.33,31,2,8.5
405,Tezu,IN,2021-06-11 07:40:08,27.9167,96.1667,83.17,76,99,2.51
406,Tiznit,MA,2021-06-11 07:40:08,29.5833,-9.5,86.22,23,58,2.24
407,Mogadishu,SO,2021-06-11 07:40:09,2.0371,45.3438,84.07,61,75,17.27
408,Halifax,CA,2021-06-11 07:40:01,44.6453,-63.5724,41.0,89,100,2.3
409,Kirakira,SB,2021-06-11 07:40:09,-10.4544,161.9205,80.22,84,64,9.01
410,Spirovo,RU,2021-06-11 07:40:10,57.419,34.9766,52.88,92,100,6.24
411,Flagstaff,US,2021-06-11 07:40:10,35.1981,-111.6513,54.3,25,1,4.61
412,Kodiak,US,2021-06-11 07:38:01,57.79,-152.4072,47.71,87,90,5.75
413,Iracoubo,GF,2021-06-11 07:40:11,5.4802,-53.2011,76.68,88,28,7.92
414,Boa Vista,BR,2021-06-11 07:40:11,2.8197,-60.6733,76.98,88,90,2.3
415,Boardman,US,2021-06-11 07:38:07,41.0242,-80.6628,71.38,92,100,7.94
416,Yevlax,AZ,2021-06-11 07:40:12,40.6089,47.1492,80.82,69,40,3.44
417,Sola,VU,2021-06-11 07:40:12,-13.8833,167.55,80.29,70,81,20.13
418,Lompoc,US,2021-06-11 07:40:13,34.6391,-120.4579,61.41,81,1,6.91
419,Feijo,BR,2021-06-11 07:40:13,-8.1642,-70.3536,70.93,97,21,0.78
420,Richards Bay,ZA,2021-06-11 07:39:07,-28.783,32.0377,68.77,69,0,5.21
421,Rabo De Peixe,PT,2021-06-11 07:40:14,37.8,-25.5833,62.11,82,75,3.44
422,Blythe,US,2021-06-11 07:40:15,33.6103,-114.5964,81.05,7,1,6.91
423,Lac Du Bonnet,CA,2021-06-11 07:40:15,50.2536,-96.0612,61.59,96,39,12.08
424,Vestmannaeyjar,IS,2021-06-11 07:40:16,63.4427,-20.2734,47.39,93,75,12.66
425,Hoima,UG,2021-06-11 07:40:16,1.4356,31.3436,80.08,43,96,4.21
426,Manali,IN,2021-06-11 07:40:16,13.1667,80.2667,93.29,62,100,13.71
427,Kabalo,CD,2021-06-11 07:40:17,-6.05,26.9167,85.66,38,0,8.93
428,Wilmington Island,US,2021-06-11 07:40:17,32.0036,-80.9737,80.98,62,75,6.91
429,Pangnirtung,CA,2021-06-11 07:40:18,66.1451,-65.7125,25.99,87,15,5.84
430,Lingao,CN,2021-06-11 07:40:18,19.9103,109.6859,85.64,74,100,16.93
431,Thatta,PK,2021-06-11 07:40:19,24.7475,67.9235,97.39,44,0,24.27
432,Betafo,MG,2021-06-11 07:40:19,-19.8333,46.85,66.94,46,0,5.86
433,Ginir,ET,2021-06-11 07:40:20,7.1333,40.7,71.82,54,7,6.38
434,Ilhabela,BR,2021-06-11 07:35:46,-23.7781,-45.3581,70.48,88,100,5.01
435,Celestun,MX,2021-06-11 07:40:20,20.8667,-90.4,79.47,76,100,10.09
436,Sinnamary,GF,2021-06-11 07:40:21,5.3833,-52.95,76.96,87,11,7.83
437,Muzhi,RU,2021-06-11 07:40:21,65.3667,64.6667,69.73,36,100,17.31
438,Sibolga,ID,2021-06-11 07:40:21,1.7427,98.7792,86.13,62,56,3.91
439,Caohai,CN,2021-06-11 07:40:22,26.8661,104.2841,67.06,68,100,4.41
440,Lohja,FI,2021-06-11 07:40:22,60.2486,24.0653,77.68,50,5,7.72
441,Petropavlovsk-Kamchatskiy,RU,2021-06-11 07:40:23,53.0452,158.6483,66.79,42,75,4.47
442,Almaznyy,RU,2021-06-11 07:40:23,48.0448,40.045,69.94,66,64,9.13
443,Severo-Kurilsk,RU,2021-06-11 07:40:24,50.6789,156.125,48.45,79,100,0.07
444,Puerto Escondido,MX,2021-06-11 07:40:24,15.85,-97.0667,77.13,86,99,3.58
445,Shelburne,CA,2021-06-11 07:40:24,44.0787,-80.2041,63.05,63,82,6.53
446,Mehamn,NO,2021-06-11 07:40:25,71.0357,27.8492,55.58,88,100,7.63
447,Dongning,CN,2021-06-11 07:40:25,44.0622,131.1207,62.56,95,100,1.48
448,Salalah,OM,2021-06-11 07:40:26,17.0151,54.0924,87.89,79,75,16.11
449,Comodoro Rivadavia,AR,2021-06-11 07:40:26,-45.8667,-67.5,55.26,54,0,13.8
450,Vestby,NO,2021-06-11 07:40:27,59.6024,10.7467,71.85,79,100,12.8
451,Doha,QA,2021-06-11 07:38:15,25.2867,51.5333,103.98,19,0,17.27
452,Kutum,SD,2021-06-11 07:40:27,14.2,24.6667,89.65,24,6,1.86
453,Tsuyama,JP,2021-06-11 07:40:28,35.05,134.0,76.89,79,100,5.1
454,Moerai,PF,2021-06-11 07:40:28,-22.4333,-151.3333,75.52,69,88,15.3
455,Alta Floresta,BR,2021-06-11 07:40:28,-9.8756,-56.0861,69.64,65,95,1.86
456,Khor,RU,2021-06-11 07:40:29,47.8861,134.9464,61.5,96,100,8.59
457,Xining,CN,2021-06-11 07:40:29,36.6167,101.7667,74.62,22,100,4.68
458,Rocha,UY,2021-06-11 07:40:30,-34.4833,-54.3333,47.44,73,2,10.89
459,Darhan,MN,2021-06-11 07:40:30,49.4867,105.9228,55.17,79,100,9.89
460,Ballina,AU,2021-06-11 07:40:31,-28.8667,153.5667,60.98,63,63,8.05
461,Itanhaem,BR,2021-06-11 07:40:31,-24.1831,-46.7889,71.26,89,100,6.04
462,Santander,ES,2021-06-11 07:37:06,43.4647,-3.8044,67.82,84,20,1.99
463,Guadalupe Y Calvo,MX,2021-06-11 07:40:32,26.1,-106.9667,59.97,53,30,4.99
464,Aklavik,CA,2021-06-11 07:40:32,68.2191,-135.0107,68.83,52,99,10.29
465,Dumai,ID,2021-06-11 07:40:33,1.6833,101.45,93.09,47,73,1.97
466,Korla,CN,2021-06-11 07:40:33,41.7597,86.1469,86.68,18,100,12.21
467,Praya,CV,2021-06-11 07:40:33,14.9215,-23.5087,72.14,88,40,4.61
468,Taywarah,AF,2021-06-11 07:40:34,33.35,64.4167,82.6,7,0,18.07
469,Port Hedland,AU,2021-06-11 07:40:34,-20.3167,118.5667,80.65,65,90,12.66
470,Batamshinskiy,KZ,2021-06-11 07:40:35,50.5594,58.2747,75.18,35,34,13.06
471,Hovd,MN,2021-06-11 07:40:35,48.0056,91.6419,71.6,30,100,3.87
472,La Primavera,CO,2021-06-11 07:40:36,5.4906,-70.4092,71.55,96,100,5.48
473,Visby,SE,2021-06-11 07:40:36,57.6409,18.296,68.86,56,0,4.61
474,Roma,US,2021-06-11 07:38:37,43.2128,-75.4557,61.03,60,1,9.22
475,Vengerovo,RU,2021-06-11 07:40:37,55.6848,76.7471,60.44,65,100,8.21
476,Naze,JP,2021-06-11 07:40:37,28.3667,129.4833,74.32,89,98,11.34
477,Nogales,MX,2021-06-11 07:40:38,31.3086,-110.9422,75.69,21,1,0.0
478,Rouvroy,FR,2021-06-11 07:40:38,50.3925,2.904,63.57,83,18,6.91
479,Jacareacanga,BR,2021-06-11 07:40:39,-6.2222,-57.7528,71.64,96,100,2.13
480,Mahabad,IR,2021-06-11 07:40:39,36.7631,45.7222,83.44,14,0,7.34
481,Kiunga,PG,2021-06-11 07:40:40,-6.1219,141.2906,79.81,89,83,3.49
482,Zeya,RU,2021-06-11 07:40:40,53.75,127.2667,72.27,48,75,4.21
483,Sfantu Gheorghe,RO,2021-06-11 07:40:40,45.8667,25.7833,65.57,79,100,1.81
484,Ilulissat,GL,2021-06-11 07:40:41,69.2167,-51.1,37.42,75,90,3.44
485,Awbari,LY,2021-06-11 07:37:16,26.5921,12.7805,82.53,26,0,7.2
486,Les Cayes,HT,2021-06-11 07:40:42,18.2,-73.75,76.64,82,57,3.78
487,Diego De Almagro,CL,2021-06-11 07:40:42,-26.3667,-70.05,56.48,20,0,5.37
488,Anadyr,RU,2021-06-11 07:40:43,64.75,177.4833,45.1,81,75,6.71
489,Aktau,KZ,2021-06-11 07:40:43,43.65,51.2,82.98,40,86,2.13
490,Benguela,AO,2021-06-11 07:40:43,-12.5763,13.4055,82.13,44,6,0.94
491,Rognedino,RU,2021-06-11 07:40:44,53.8015,33.5576,57.4,93,100,3.56
492,Liberty,US,2021-06-11 07:40:44,31.8335,-81.5004,78.91,85,20,3.0
493,Shihezi,CN,2021-06-11 07:40:45,44.3,86.0333,86.49,24,33,7.36
494,Port-Gentil,GA,2021-06-11 07:40:45,-0.7193,8.7815,80.56,83,75,8.05
495,Shadegan,IR,2021-06-11 07:40:46,30.6497,48.6647,105.71,4,0,24.14
496,Polson,US,2021-06-11 07:40:46,47.6936,-114.1632,45.72,53,4,6.46
497,Nyurba,RU,2021-06-11 07:40:47,63.2842,118.3319,60.4,36,100,9.04
498,Yumen,CN,2021-06-11 07:40:47,40.2833,97.2,90.99,11,50,15.43
499,Snezhnogorsk,RU,2021-06-11 07:40:47,69.1933,33.2531,74.98,39,93,25.26
500,Atlantic City,US,2021-06-11 07:37:00,39.3643,-74.4229,66.24,85,90,10.36
501,Amapa,BR,2021-06-11 07:40:48,1.0,-52.0,70.68,100,96,0.89
502,Paldiski,EE,2021-06-11 07:40:49,59.3567,24.0531,74.41,67,27,3.53
503,Tiverton,GB,2021-06-11 07:40:49,50.9,-3.4833,65.59,83,100,8.01
504,Agnibilekrou,CI,2021-06-11 07:40:49,7.1344,-3.2047,74.5,90,100,2.93
505,Mayo,US,2021-06-11 07:40:50,38.8876,-76.5119,69.94,95,90,3.0
506,Acajutla,SV,2021-06-11 07:40:50,13.5928,-89.8275,77.14,82,91,4.81
507,Warstein,DE,2021-06-11 07:40:51,51.45,8.3667,70.84,68,30,6.82
508,Vilhena,BR,2021-06-11 07:40:51,-12.7406,-60.1458,72.16,61,100,3.44
509,Wewak,PG,2021-06-11 07:40:52,-3.5534,143.6268,81.18,81,98,8.52
510,Moron,AR,2021-06-11 07:40:52,-34.6534,-58.6198,47.95,73,0,4.9
511,Turukhansk,RU,2021-06-11 07:40:53,65.8167,87.9833,53.44,46,100,16.67
512,Sistranda,NO,2021-06-11 07:40:53,63.7256,8.834,64.36,81,100,9.01
513,Angahuan,MX,2021-06-11 07:40:54,19.55,-102.1833,49.41,77,56,1.74
514,Kandrian,PG,2021-06-11 07:40:54,-6.2167,149.55,79.14,87,83,8.16
515,Dingle,PH,2021-06-11 07:40:55,10.9995,122.6711,85.23,74,100,8.34
516,Andenes,NO,2021-06-11 07:40:55,69.3143,16.1194,58.98,82,75,16.11
517,Urla,TR,2021-06-11 07:40:56,38.3229,26.764,77.85,49,3,6.69
518,Cam Ranh,VN,2021-06-11 07:40:56,11.9214,109.1591,91.36,52,75,6.91
519,Tamayong,PH,2021-06-11 07:40:56,7.1331,125.3797,79.79,88,100,3.4
520,Sibu,MY,2021-06-11 07:40:57,2.3,111.8167,79.11,83,40,12.66
521,Ojuelos De Jalisco,MX,2021-06-11 07:40:57,21.8667,-101.5833,59.05,71,3,7.23
522,Plouzane,FR,2021-06-11 07:40:58,48.3833,-4.6167,60.98,97,90,3.44
523,Ixtapa,MX,2021-06-11 07:36:00,20.7,-105.2,81.23,77,0,1.41
524,Nenjiang,CN,2021-06-11 07:40:58,49.1833,125.2167,75.69,48,6,4.9
525,Sungairaya,ID,2021-06-11 07:40:59,0.7,108.9,83.79,66,100,6.8
526,Vrchlabi,CZ,2021-06-11 07:40:59,50.627,15.6094,68.74,81,99,2.75
527,Scalea,IT,2021-06-11 07:40:59,39.813,15.7956,79.34,74,5,4.68
528,Miramar,US,2021-06-11 07:41:00,25.9873,-80.2323,82.02,81,1,6.91
529,Dayong,CN,2021-06-11 07:41:00,25.0209,118.2898,91.08,57,94,8.93
530,Calvia,ES,2021-06-11 07:41:01,39.5657,2.5062,78.96,37,100,1.83
531,Chapais,CA,2021-06-11 07:41:01,49.7834,-74.8492,47.98,65,6,1.68
532,Kichera,RU,2021-06-11 07:41:02,55.9375,110.0997,55.53,78,100,5.32
533,Broken Hill,AU,2021-06-11 07:41:02,-31.95,141.4333,53.31,82,75,11.5
534,Umm Lajj,SA,2021-06-11 07:41:03,25.0213,37.2685,105.89,14,0,23.0
535,Varnavino,RU,2021-06-11 07:41:03,57.4035,45.0916,70.7,40,24,12.95
536,Padilla,CO,2021-06-11 07:41:04,3.2204,-76.3139,67.57,90,95,3.02
537,Makushino,RU,2021-06-11 07:41:04,55.2103,67.2442,66.78,35,45,8.5
538,Mecca,SA,2021-06-11 07:41:05,21.4267,39.8261,110.62,6,19,8.05
539,Montepuez,MZ,2021-06-11 07:41:05,-13.1256,38.9997,75.49,48,3,8.61
540,Jimma,ET,2021-06-11 07:41:06,7.6667,36.8333,72.3,73,10,1.07
541,Neiafu,TO,2021-06-11 07:41:06,-18.65,-173.9833,77.16,69,14,24.23
542,Antalaha,MG,2021-06-11 07:41:07,-14.9003,50.2788,80.1,61,45,11.48
543,Shanghai,CN,2021-06-11 07:41:07,31.2222,121.4581,90.93,60,40,8.95
544,Chechat,IN,2021-06-11 07:41:08,24.7667,75.8833,105.64,23,0,11.97
545,Bathsheba,BB,2021-06-11 07:41:08,13.2167,-59.5167,79.41,69,0,13.8
546,Eureka,US,2021-06-11 07:41:09,40.8021,-124.1637,54.93,76,100,5.37
547,Malartic,CA,2021-06-11 07:41:09,48.1335,-78.1328,48.31,95,100,2.91
