City_ID,City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
331,331,Guayaramerin,BO,-10.8368,-65.3614,71.1,80,8,0.72,clear sky
332,332,Hasaki,JP,35.7333,140.8333,85.17,72,26,8.66,scattered clouds
333,333,Henties Bay,,-22.116,14.2845,56.86,57,0,4.34,clear sky
334,334,Khani,GE,41.9563,42.9566,60.37,67,91,4.03,overcast clouds
335,335,Lavrentiya,RU,65.5833,-171.0,35.47,99,100,2.57,overcast clouds
336,336,Flin Flon,CA,54.7682,-101.865,65.08,57,27,9.78,scattered clouds
337,337,Aasiaat,GL,68.7098,-52.8699,34.12,88,100,6.89,overcast clouds
338,338,Taquaritinga Do Norte,BR,-7.9031,-36.0442,61.99,96,43,4.14,scattered clouds
339,339,Zyryanka,RU,65.75,150.85,58.39,70,100,7.14,overcast clouds
340,340,Mandalgovi,MN,45.7625,106.2708,66.79,48,100,6.04,light rain
341,341,Harper,LR,4.375,-7.7169,77.4,86,29,6.71,light rain
342,342,Laurel,US,39.0993,-76.8483,68.88,94,90,0.0,moderate rain
343,343,Doha,QA,25.2867,51.5333,94.98,16,0,5.75,clear sky
344,344,Sinnar,SD,13.5691,33.5672,80.46,59,35,15.5,scattered clouds
345,345,Bridlington,GB,54.0831,-0.1919,49.01,83,65,6.51,broken clouds
346,346,Immokalee,US,26.4187,-81.4173,78.91,68,100,9.01,light rain
347,347,Basey,PH,11.2817,125.0683,88.12,61,98,5.32,overcast clouds
348,348,Verkhoyansk,RU,67.5447,133.385,62.78,48,81,2.62,broken clouds
349,349,Kununurra,AU,-15.7667,128.7333,87.78,25,35,6.91,scattered clouds
350,350,Key West,US,24.5557,-81.7826,82.99,74,1,9.22,clear sky
351,351,Hamilton,US,39.1834,-84.5333,72.37,75,2,6.87,clear sky
352,352,Bulgan,MN,48.8125,103.5347,59.09,47,100,6.26,overcast clouds
353,353,Penarroya-Pueblonuevo,ES,38.3,-5.2667,70.45,48,86,2.75,overcast clouds
354,354,Salinopolis,BR,-0.6136,-47.3561,77.47,88,99,9.31,overcast clouds
355,355,Waverly,US,42.7392,-84.6208,62.38,87,1,4.61,clear sky
356,356,Malakal,SS,9.5334,31.6605,72.81,83,100,4.52,overcast clouds
357,357,Carlsbad,US,33.1581,-117.3506,77.14,83,9,3.0,clear sky
358,358,Praia,CV,14.9215,-23.5087,73.94,78,20,6.91,few clouds
359,359,Salisbury,GB,51.0693,-1.7957,61.48,76,100,7.23,overcast clouds
360,360,Busayra,JO,30.7376,35.6078,58.23,63,0,2.66,clear sky
361,361,Moshenskoye,RU,58.5102,34.5911,59.81,69,67,5.3,broken clouds
362,362,Veraval,IN,20.9,70.3667,86.5,74,95,16.06,overcast clouds
363,363,Pascagoula,US,30.3658,-88.5561,80.65,94,54,3.33,broken clouds
364,364,Korla,CN,41.7597,86.1469,71.33,30,9,5.06,clear sky
365,365,Grand Gaube,MU,-20.0064,57.6608,72.37,80,10,6.08,light rain
366,366,Rawson,AR,-43.3002,-65.1023,42.62,65,2,15.77,clear sky
367,367,Pio Ix,BR,-6.8375,-40.5792,66.34,83,5,7.36,clear sky
368,368,Riyadh,SA,24.6877,46.7219,87.85,12,0,4.61,clear sky
369,369,Naberera,TZ,-4.2,36.9333,53.1,95,95,4.34,overcast clouds
370,370,Tilichiki,RU,60.4667,166.1,54.86,58,52,8.5,broken clouds
371,371,Talcahuano,CL,-36.7167,-73.1167,48.4,63,100,9.35,overcast clouds
372,372,Ugoofaaru,MV,5.6667,73.0,83.23,72,92,17.07,overcast clouds
373,373,Chantada,ES,42.6088,-7.7712,63.41,97,22,3.49,few clouds
374,374,Marseille,FR,43.3333,5.5,67.87,63,7,5.14,clear sky
375,375,Jibuti,DJ,11.5,42.5,85.42,32,94,3.18,overcast clouds
376,376,Dalbandin,PK,28.8947,64.4101,97.9,6,0,12.93,clear sky
377,377,San Felipe,VE,10.3399,-68.7425,71.49,99,84,2.1,broken clouds
378,378,Katsuura,JP,35.1333,140.3,85.23,71,31,8.7,scattered clouds
379,379,Charters Towers,AU,-20.1,146.2667,81.63,53,58,10.74,broken clouds
380,380,Saravan,AM,39.7196,45.6483,66.85,41,0,1.45,clear sky
381,381,Grand-Santi,GF,4.25,-54.3833,71.82,99,96,2.35,overcast clouds
382,382,Terre Haute,US,39.4667,-87.4139,68.27,63,1,4.61,clear sky
383,383,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,93,40,3.44,scattered clouds
384,384,Hovd,MN,48.0056,91.6419,53.89,46,85,2.57,overcast clouds
385,385,Baie-Saint-Paul,CA,47.4411,-70.4986,59.05,94,100,1.39,overcast clouds
386,386,Waitati,NZ,-45.75,170.5667,50.81,95,100,2.62,light rain
387,387,Aitape,PG,-3.1374,142.3475,86.25,68,81,9.35,broken clouds
388,388,Kuching,MY,1.55,110.3333,86.22,70,20,4.61,few clouds
389,389,Quatre Cocos,MU,-20.2078,57.7625,72.09,79,48,4.41,scattered clouds
390,390,Sechelt,CA,49.4664,-123.7694,64.22,92,52,7.23,broken clouds
391,391,Masuguru,TZ,-11.3667,38.4167,60.4,79,31,1.59,scattered clouds
392,392,Tabou,CI,4.423,-7.3528,76.84,89,34,6.51,light rain
393,393,Machiques,VE,10.0644,-72.545,75.76,79,7,5.61,clear sky
394,394,Saint-Louis,SN,16.3333,-15.0,75.29,77,2,18.34,clear sky
395,395,Do Gonbadan,IR,30.3586,50.7981,96.01,8,0,1.19,clear sky
396,396,Carndonagh,IE,55.25,-7.2667,43.56,96,66,4.88,broken clouds
397,397,Bisira,PA,8.5196,-81.7115,59.09,99,100,3.69,overcast clouds
398,398,Sola,VU,-13.8833,167.55,81.16,78,97,12.39,overcast clouds
399,399,Almetyevsk,RU,54.9044,52.3154,63.81,93,100,1.39,overcast clouds
400,400,Vanavara,RU,60.34,102.2797,55.38,56,88,5.97,overcast clouds
401,401,Bull Savanna,JM,17.8868,-77.5902,75.54,89,98,10.58,overcast clouds
402,402,Bereda,ES,43.2686,-7.5406,63.14,100,96,4.38,overcast clouds
403,403,Naranjal,EC,-2.6667,-79.6167,73.53,90,90,3.06,overcast clouds
404,404,Tautira,PF,-17.7333,-149.15,80.62,77,40,20.54,light rain
405,405,Vila Do Maio,CV,15.1333,-23.2167,74.19,83,86,8.99,overcast clouds
406,406,Fukue,JP,32.6881,128.8419,71.96,94,75,6.91,moderate rain
407,407,Santa Luzia,BR,-19.7697,-43.8514,53.28,94,0,3.78,clear sky
408,408,Dunedin,NZ,-45.8742,170.5036,50.81,95,100,4.0,moderate rain
409,409,Ratnagiri,IN,16.9833,73.3,77.04,93,100,1.72,overcast clouds
410,410,Lebrija,ES,36.9208,-6.0753,67.84,94,0,3.44,clear sky
411,411,Okha,RU,53.5739,142.9478,65.46,56,95,13.06,overcast clouds
412,412,Burgeo,CA,47.6167,-57.6152,46.92,87,100,5.57,overcast clouds
413,413,Kuytun,RU,54.3419,101.5036,51.17,68,100,10.87,light rain
414,414,Riberalta,BO,-10.9833,-66.1,71.31,82,25,0.72,scattered clouds
415,415,Warrington,GB,53.3925,-2.5802,54.99,92,67,1.48,broken clouds
416,416,Padang,ID,-0.9492,100.3543,87.85,66,38,5.7,scattered clouds
417,417,North Platte,US,41.1239,-100.7654,81.01,68,1,4.0,clear sky
418,418,Merauke,ID,-8.4667,140.3333,82.11,75,49,13.62,scattered clouds
419,419,Maniitsoq,GL,65.4167,-52.9,36.25,90,100,10.8,overcast clouds
420,420,Poum,NC,-20.2333,164.0167,76.42,80,100,12.75,overcast clouds
421,421,Pitimbu,BR,-7.4706,-34.8086,73.99,87,34,6.04,scattered clouds
422,422,Ust-Karsk,RU,52.7011,118.8077,78.49,28,29,5.19,scattered clouds
423,423,Kungurtug,RU,50.5994,97.5228,52.86,37,65,9.6,broken clouds
424,424,Ahuimanu,US,21.4447,-157.8378,80.31,59,75,12.66,broken clouds
425,425,Catalao,BR,-18.1658,-47.9464,60.73,83,90,2.91,overcast clouds
426,426,San Vicente,AR,-26.6167,-54.1333,50.99,91,4,2.37,clear sky
427,427,Wajir,KE,1.7471,40.0573,71.6,74,98,10.71,overcast clouds
428,428,San Quintin,MX,30.4833,-115.95,63.93,88,94,12.06,overcast clouds
429,429,Inirida,CO,3.8653,-67.9239,70.9,97,88,1.41,overcast clouds
430,430,Beatrice,US,40.2681,-96.747,80.24,65,1,3.44,clear sky
431,431,Kidal,ML,18.4411,1.4078,89.8,12,3,10.94,clear sky
432,432,Qostanay,KZ,53.1667,63.5833,82.69,26,0,8.95,clear sky
433,433,Thunder Bay,CA,48.4001,-89.3168,61.56,86,59,6.2,broken clouds
434,434,Conceicao Da Barra,BR,-18.5933,-39.7322,64.76,91,65,5.08,broken clouds
435,435,Ono,JP,34.85,134.9333,83.88,58,92,7.9,light rain
436,436,Penzance,GB,50.1186,-5.5371,54.77,85,88,5.82,overcast clouds
437,437,Grindavik,IS,63.8424,-22.4338,39.67,70,0,10.36,clear sky
438,438,Itaituba,BR,-4.2761,-55.9836,72.19,98,55,1.01,heavy intensity rain
439,439,Bath,GB,51.3779,-2.3591,54.37,78,91,4.9,overcast clouds
440,440,Hami,CN,42.8,93.45,70.88,30,53,4.38,broken clouds
441,441,Rumoi,JP,43.9344,141.6428,65.55,80,89,4.92,overcast clouds
442,442,Bandarbeyla,SO,9.4942,50.8122,81.21,63,89,26.28,overcast clouds
443,443,Marquette,US,46.5333,-87.6335,56.77,85,52,5.08,broken clouds
444,444,Namibe,AO,-15.1961,12.1522,69.39,59,15,6.87,few clouds
445,445,Treinta Y Tres,UY,-33.2333,-54.3833,50.13,96,39,6.4,scattered clouds
446,446,High Level,CA,58.5169,-117.136,67.46,71,61,3.62,broken clouds
447,447,Aviles,ES,43.5547,-5.9248,67.73,93,90,1.01,fog
448,448,Imbituba,BR,-28.24,-48.6703,57.11,82,0,5.17,clear sky
449,449,Provideniya,RU,64.3833,-173.3,37.51,75,75,11.18,broken clouds
450,450,Sarny,UA,51.338,26.6019,57.56,92,2,4.59,clear sky
451,451,Conceicao Do Araguaia,BR,-8.2578,-49.2647,74.59,69,76,1.48,broken clouds
452,452,Presidente Medici,BR,-11.1753,-61.9014,72.84,74,6,1.3,clear sky
453,453,Gizo,SB,-8.103,156.8419,84.42,71,50,3.53,scattered clouds
454,454,Kashi,CN,39.4547,75.9797,67.26,36,100,17.52,overcast clouds
455,455,Inverell,AU,-29.7833,151.1167,66.11,57,5,3.0,clear sky
456,456,San Policarpo,PH,12.1791,125.5072,85.95,68,100,10.09,overcast clouds
457,457,Qiryat Shemona,IL,33.2073,35.5721,71.96,74,0,5.86,clear sky
458,458,Potsdam,DE,52.3989,13.0657,66.18,78,100,4.21,overcast clouds
459,459,Norden,DE,53.6,7.2,56.97,87,100,1.01,overcast clouds
460,460,Epe,NG,6.5841,3.9834,77.02,90,38,3.8,scattered clouds
461,461,Kapit,MY,2.0167,112.9333,87.21,76,77,0.85,broken clouds
462,462,Nara,JP,34.6851,135.8049,86.92,57,96,2.19,light rain
463,463,Cuamba,MZ,-14.8031,36.5372,53.08,96,89,2.42,overcast clouds
464,464,Zhigansk,RU,66.7697,123.3711,59.99,36,42,9.35,scattered clouds
465,465,Itoman,JP,26.1247,127.6694,84.58,92,75,2.3,broken clouds
466,466,Voyvozh,RU,62.892,54.9635,60.3,74,97,8.59,overcast clouds
467,467,Narsaq,GL,60.9167,-46.05,43.02,84,32,1.34,scattered clouds
468,468,Adrar,MR,20.5022,-10.0711,91.71,11,93,13.42,overcast clouds
469,469,Stokmarknes,NO,68.5646,14.9108,49.5,92,100,6.13,overcast clouds
470,470,Sijunjung,ID,-0.6876,100.9537,87.89,58,36,1.41,scattered clouds
471,471,Priladozhskiy,RU,59.85,31.4833,61.79,63,75,11.5,broken clouds
472,472,Kitob,UZ,39.0843,66.8332,73.98,13,0,2.77,clear sky
473,473,Australind,AU,-33.2667,115.7167,60.04,58,3,12.68,clear sky
474,474,Mount Gambier,AU,-37.8333,140.7667,58.6,65,99,9.46,overcast clouds
475,475,Laguna,US,38.421,-121.4238,77.31,46,1,4.0,clear sky
476,476,Hofn,IS,64.2539,-15.2082,37.4,97,100,7.07,overcast clouds
477,477,Kholodnyy,RU,62.7167,147.95,63.46,44,82,15.21,broken clouds
478,478,Ilulissat,GL,69.2167,-51.1,39.22,81,75,3.44,broken clouds
479,479,Richards Bay,ZA,-28.783,32.0377,62.42,94,77,3.98,broken clouds
480,480,Zuwarah,LY,32.9312,12.082,72.52,60,0,6.62,clear sky
481,481,Vestmannaeyjar,IS,63.4427,-20.2734,40.37,78,95,12.53,overcast clouds
482,482,Dourbali,TD,11.8091,15.8632,88.54,43,13,7.4,few clouds
483,483,Panguipulli,CL,-39.6333,-72.3333,33.51,79,9,4.45,clear sky
484,484,Nihommatsu,JP,37.5833,140.4333,81.3,69,66,5.5,broken clouds
485,485,Kaduna,NG,10.5222,7.4383,69.42,84,70,4.9,broken clouds
486,486,Qaqortoq,GL,60.7167,-46.0333,43.3,92,41,2.77,scattered clouds
487,487,Yeppoon,AU,-23.1333,150.7333,76.78,76,27,7.11,scattered clouds
488,488,Lahij,YE,13.1667,44.5833,87.24,32,100,4.9,overcast clouds
489,489,Piopio,NZ,-38.4667,175.0167,61.43,96,100,3.96,overcast clouds
490,490,Port Lincoln,AU,-34.7333,135.8667,61.2,64,95,18.57,overcast clouds
491,491,Antofagasta,CL,-23.65,-70.4,62.65,65,80,2.75,broken clouds
492,492,Uruacu,BR,-14.5247,-49.1408,67.68,85,76,5.08,broken clouds
493,493,Ayan,RU,56.45,138.1667,47.55,72,100,2.06,overcast clouds
494,494,Huescar,ES,37.811,-2.5412,66.94,46,100,3.83,overcast clouds
495,495,Abu Dhabi,AE,24.4667,54.3667,89.15,62,0,6.58,clear sky
496,496,Atbasar,KZ,51.8,68.3333,77.72,33,8,3.31,clear sky
497,497,Roebourne,AU,-20.7833,117.1333,77.36,25,80,17.58,broken clouds
498,498,Nanakuli,US,21.3906,-158.1547,80.55,52,1,10.36,clear sky
499,499,Vigrestad,NO,58.5667,5.7,52.0,80,38,20.83,scattered clouds
500,500,Pyinmana,MM,19.7333,96.2167,77.81,90,96,12.3,overcast clouds
501,501,Dobele,LV,56.625,23.2786,58.55,77,100,10.31,overcast clouds
502,502,Odienne,CI,9.51,-7.5692,71.8,91,34,2.37,scattered clouds
503,503,Umm Kaddadah,SD,13.6017,26.6876,85.71,37,100,5.21,overcast clouds
504,504,Bom Jesus Da Lapa,BR,-13.255,-43.4181,71.53,57,40,4.79,scattered clouds
505,505,Kourou,GF,5.1552,-52.6478,81.1,91,34,4.29,scattered clouds
506,506,Dondo,MZ,-19.6094,34.7431,58.89,95,1,3.6,clear sky
507,507,California City,US,35.1258,-117.9859,89.01,36,1,17.27,clear sky
508,508,Carnot,CF,4.9409,15.8665,68.31,93,73,1.5,broken clouds
509,509,Toplet,RO,44.7972,22.3944,52.05,92,100,4.56,overcast clouds
510,510,Muyezerskiy,RU,63.9333,31.65,56.55,59,100,17.07,overcast clouds
511,511,Lar,IN,26.2039,83.9717,80.58,87,97,3.83,overcast clouds
512,512,Mahibadhoo,MV,3.7833,72.9667,82.99,72,62,13.53,broken clouds
513,513,Sisimiut,GL,66.9395,-53.6735,39.54,83,100,2.39,overcast clouds
514,514,Zhengjiatun,CN,43.5064,123.5064,83.1,48,49,13.82,scattered clouds
515,515,Plainview,US,40.7765,-73.4673,68.49,87,90,1.01,overcast clouds
516,516,Port-De-Bouc,FR,43.4,4.9833,72.64,71,0,3.44,clear sky
517,517,Bubanza,BI,-3.1167,29.4,67.05,88,85,1.99,overcast clouds
518,518,Mangochi,MW,-14.4782,35.2645,57.61,84,63,4.83,broken clouds
519,519,Cape Coast,GH,5.1053,-1.2466,78.57,85,100,7.0,light rain
520,520,Sheopur,IN,25.6667,76.7,97.59,35,6,13.33,clear sky
521,521,Akdagmadeni,TR,39.6603,35.8836,57.25,67,0,1.5,clear sky
522,522,Mumford,GH,5.2618,-0.759,78.75,83,99,9.01,moderate rain
523,523,Itarema,BR,-2.9248,-39.9167,77.0,82,33,9.55,scattered clouds
524,524,Burnie,AU,-41.0667,145.9167,55.92,82,100,6.85,light rain
525,525,Changping,CN,40.2186,116.2197,87.51,48,100,5.7,overcast clouds
526,526,Letka,RU,59.6011,49.4232,64.83,77,50,2.66,scattered clouds
527,527,Ponta Delgada,PT,37.7333,-25.6667,66.92,88,40,4.61,scattered clouds
528,528,Porto Novo,BJ,6.4965,2.6036,77.72,87,53,4.03,broken clouds
529,529,Constitucion,CL,-35.3333,-72.4167,49.62,72,91,5.82,overcast clouds
530,530,Rafai,CF,4.95,23.9167,66.78,98,100,2.37,overcast clouds
531,531,Houston,US,29.7633,-95.3633,86.05,74,1,1.99,clear sky
532,532,Chokwe,MZ,-24.5333,32.9833,57.36,80,0,1.88,clear sky
533,533,Ardon,RU,43.17,44.29,65.39,78,67,0.98,broken clouds
534,534,Luanda,AO,-8.8368,13.2343,70.2,94,80,7.23,broken clouds
535,535,Ketchikan,US,55.3422,-131.6461,55.38,83,84,4.23,broken clouds
536,536,Chernolesskoye,RU,44.7156,43.7133,70.03,73,100,5.46,overcast clouds
537,537,Gujar Khan,PK,33.2558,73.3026,92.08,37,6,8.01,clear sky
538,538,Ishigaki,JP,24.3448,124.1572,84.22,84,96,18.92,overcast clouds
539,539,Kavieng,PG,-2.5744,150.7967,84.06,72,62,10.83,light rain
540,540,Aklavik,CA,68.2191,-135.0107,68.09,36,14,13.56,few clouds
541,541,Shingu,JP,33.7333,135.9833,76.91,71,98,5.37,overcast clouds
542,542,Esmeraldas,BR,-19.7625,-44.3139,58.06,87,0,3.22,clear sky
543,543,Katobu,ID,-4.9408,122.5276,82.54,74,92,5.68,overcast clouds
544,544,Uitenhage,ZA,-33.7576,25.3971,52.41,86,100,4.7,overcast clouds
545,545,San Jose De Guanipa,VE,8.8872,-64.1651,74.71,87,96,12.93,overcast clouds
546,546,Salekhard,RU,66.53,66.6019,72.61,52,48,16.82,scattered clouds
547,547,Ginir,ET,7.1333,40.7,57.15,76,100,4.97,overcast clouds
548,548,Port-Gentil,GA,-0.7193,8.7815,77.56,86,93,9.8,overcast clouds
549,549,Natal,BR,-5.795,-35.2094,74.05,94,20,4.61,few clouds
550,550,Kearney,US,40.6995,-99.0815,81.16,65,1,4.61,clear sky
551,551,Pilot Butte,CA,50.4668,-104.4178,72.66,53,0,15.39,clear sky
552,552,Alugan,PH,12.2188,125.4808,86.63,66,100,9.73,overcast clouds
553,553,Tongliao,CN,43.6125,122.2653,84.58,39,2,12.08,clear sky
554,554,Cockburn Town,TC,21.4612,-71.1419,80.29,86,88,20.33,overcast clouds
555,555,Hwange,ZW,-18.3693,26.5019,51.3,48,12,2.01,few clouds
556,556,Gwadar,PK,25.1216,62.3254,83.98,80,99,7.38,overcast clouds
557,557,Port Arthur,CN,38.8,121.2667,71.82,70,1,12.75,clear sky
558,558,Yamada,JP,39.4667,141.95,72.55,75,100,7.58,light rain
559,559,Chicama,PE,-7.8447,-79.1469,66.49,84,19,2.46,few clouds
560,560,Jalu,LY,29.0331,21.5482,70.11,57,0,8.55,clear sky
561,561,Portland,US,45.5234,-122.6762,64.38,82,1,1.01,clear sky
562,562,Takapau,NZ,-40.0333,176.35,57.72,90,100,1.05,moderate rain
563,563,Amapa,BR,1.0,-52.0,70.86,99,93,1.01,overcast clouds
564,564,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,62.37,67,26,11.45,scattered clouds
565,565,Visnes,NO,59.3556,5.2242,52.21,71,40,21.85,scattered clouds
566,566,Aksha,RU,50.2814,113.2867,69.12,35,100,8.25,overcast clouds
567,567,Qinhuangdao,CN,39.9317,119.5883,74.16,56,73,8.1,broken clouds
568,568,Yatou,CN,37.15,122.3833,71.42,70,80,16.26,broken clouds
569,569,Gat,IL,31.61,34.7642,70.48,100,5,0.18,clear sky
570,570,Peniche,PT,39.3558,-9.3811,65.68,93,1,7.54,clear sky
571,571,Wanning,CN,18.8003,110.3967,89.13,61,39,13.18,scattered clouds
572,572,Baherden,TM,38.4362,57.4316,85.51,43,0,5.32,clear sky
573,573,Polovinnoye,RU,54.7914,65.9864,75.81,42,99,9.06,overcast clouds
574,574,Fort Nelson,CA,58.8053,-122.7002,62.1,64,100,1.3,overcast clouds
575,575,Mitsamiouli,KM,-11.3847,43.2844,75.69,68,4,10.85,clear sky
576,576,Puerto Cabezas,NI,14.0351,-83.3888,78.58,88,100,7.63,overcast clouds
577,577,Atambua,ID,-9.1061,124.8925,83.28,55,92,2.62,overcast clouds
578,578,Loandjili,CG,-4.7561,11.8578,73.85,93,42,3.89,scattered clouds
579,579,Deputatskiy,RU,69.3,139.9,51.06,62,100,11.32,light rain
580,580,San Lorenzo,PY,-25.3333,-57.5333,56.34,94,12,2.3,mist
581,581,Sept-Iles,CA,50.2001,-66.3821,47.05,95,90,7.0,overcast clouds
582,582,Mazagao,BR,-0.115,-51.2894,82.45,97,91,2.46,overcast clouds
583,583,Shasta Lake,US,40.6804,-122.3708,79.52,52,45,4.59,scattered clouds
584,584,Guerrero Negro,MX,27.9769,-114.0611,64.36,85,100,9.55,overcast clouds
585,585,Rancagua,CL,-34.1708,-70.7444,46.36,47,38,0.4,scattered clouds
586,586,Balikpapan,ID,-1.2675,116.8289,76.23,92,100,5.28,moderate rain
587,587,Ust-Maya,RU,60.4167,134.5333,60.98,60,100,0.63,overcast clouds
588,588,Buraydah,SA,26.326,43.975,89.11,12,1,11.43,clear sky
589,589,Harlingen,US,26.1906,-97.6961,84.34,58,1,7.2,clear sky
590,590,Atar,MR,20.5169,-13.0499,90.93,15,93,6.55,overcast clouds
591,591,Toba,JP,34.4833,136.85,84.33,74,60,5.01,broken clouds
592,592,Chara,RU,56.9064,118.2631,60.48,52,93,9.91,light rain
593,593,De Aar,ZA,-30.6497,24.0123,53.15,47,100,3.51,overcast clouds
594,594,Bure,ET,10.7,37.0667,58.6,90,99,2.44,light rain
595,595,Labuhan,ID,-6.8844,112.2051,86.5,66,44,8.63,scattered clouds
596,596,Sukhothai,TH,17.25,99.6667,76.26,90,100,6.85,light rain
597,597,Kijang,KR,35.2442,129.2139,71.22,87,100,9.19,moderate rain
598,598,Boysun,UZ,38.2061,67.1986,74.01,19,0,4.47,clear sky
599,599,Villazon,BO,-22.0866,-65.5942,39.56,28,30,5.55,scattered clouds
600,600,Komsomolskiy,UZ,40.4272,71.7189,79.52,29,67,4.61,broken clouds
601,601,Curup,ID,-3.4667,102.5333,82.26,61,81,2.35,broken clouds
602,602,Bilma,NE,18.6853,12.9164,84.54,16,0,8.28,clear sky
603,603,Byron Bay,AU,-28.65,153.6167,71.06,64,7,4.81,clear sky
604,604,Makakilo City,US,21.3469,-158.0858,79.12,52,1,10.36,clear sky
605,605,Chingirlau,KZ,51.095,54.0814,78.12,33,64,10.67,broken clouds
606,606,Effingham,US,32.3669,-81.3332,78.84,88,92,4.85,overcast clouds
607,607,Inta,RU,66.0317,60.1659,53.29,77,100,12.28,overcast clouds
608,608,Kitzbuhel,AT,47.4464,12.3922,55.22,79,33,3.58,scattered clouds
609,609,Galle,LK,6.0367,80.217,82.67,77,20,15.14,few clouds
610,610,Vostok,RU,46.4856,135.8833,78.39,34,0,3.76,clear sky
611,611,Flinders,AU,-34.5833,150.8552,65.37,70,74,1.01,broken clouds
612,612,Basoko,CD,1.2391,23.616,71.22,93,100,1.52,overcast clouds
613,613,Vao,NC,-22.6667,167.4833,72.0,84,99,15.05,overcast clouds
614,614,Madang,PG,-5.2246,145.7966,85.77,63,43,7.99,scattered clouds
615,615,Kladanj,BA,44.2264,18.6914,52.29,82,95,2.51,overcast clouds
616,616,Bemidji,US,47.4736,-94.8803,64.17,63,1,10.36,clear sky
617,617,Diffa,NE,13.3154,12.6113,84.83,45,2,7.34,clear sky
618,618,Bulawayo,ZW,-20.15,28.5833,36.86,54,0,4.76,clear sky
619,619,Masaka,UG,-0.3338,31.7341,64.17,74,93,3.33,overcast clouds
620,620,Forestville,US,38.8451,-76.875,69.37,95,90,6.91,moderate rain
621,621,Otjimbingwe,,-22.35,16.1333,56.46,33,0,7.02,clear sky
622,622,Lamar,US,33.6668,-95.5836,80.53,84,1,0.0,clear sky
623,623,Marion,US,39.7684,-86.1555,70.14,49,1,13.8,clear sky
624,624,Marawi,PH,7.9986,124.2928,81.79,65,87,1.9,overcast clouds
625,625,Kipushi,CD,-11.7667,27.2333,46.11,61,45,3.85,scattered clouds
626,626,Koygorodok,RU,60.445,50.9968,62.98,80,79,4.9,broken clouds
627,627,Markova,UA,48.6758,24.4138,53.91,98,100,4.54,overcast clouds
628,628,Guiren,CN,33.6697,118.1889,84.94,68,70,14.74,broken clouds
629,629,Warman,CA,52.3168,-106.5679,76.08,57,5,14.88,clear sky
630,630,Kvareli,GE,41.9524,45.8151,72.23,64,9,3.27,clear sky
631,631,Bujaru,BR,-1.515,-48.0447,75.22,99,100,2.24,light rain
632,632,Kudahuvadhoo,MV,2.6708,72.8944,82.94,72,27,10.56,scattered clouds
633,633,Tamiahua,MX,21.2667,-97.45,74.95,87,97,5.23,overcast clouds
634,634,Moba,CN,33.2288,105.0179,69.69,74,99,4.0,overcast clouds
635,635,Opunake,NZ,-39.4556,173.8583,61.34,90,66,8.84,broken clouds
636,636,Great Falls,US,47.5002,-111.3008,81.79,21,1,10.36,clear sky
637,637,Seddon,AU,-37.8068,144.8916,62.29,70,90,5.99,overcast clouds
638,638,Tucuman,AR,-26.8241,-65.2226,60.62,54,97,4.65,overcast clouds
639,639,Muisne,EC,0.6,-80.0333,75.96,87,99,4.97,overcast clouds
640,640,Alcaniz,ES,41.05,-0.1333,72.75,59,0,5.5,clear sky
641,641,Naantali,FI,60.4674,22.0243,57.07,67,0,14.97,clear sky
642,642,Gursahaiganj,IN,27.1167,79.7167,87.67,58,87,2.48,overcast clouds
643,643,Sumbe,AO,-11.2061,13.8437,69.82,78,46,2.39,scattered clouds
644,644,Vanderhoof,CA,54.0166,-124.0198,55.78,73,99,1.14,overcast clouds
645,645,Balkanabat,TM,39.5108,54.3671,83.12,50,0,7.45,clear sky
646,646,Cukai,MY,4.25,103.4167,88.09,62,7,4.03,clear sky
647,647,Tezu,IN,27.9167,96.1667,90.59,67,84,2.33,broken clouds
648,648,Chekhov,RU,55.1431,37.4711,70.09,82,5,3.04,clear sky
649,649,The Valley,AI,18.217,-63.0578,81.1,79,91,18.9,overcast clouds
650,650,Nunoa,PE,-14.48,-70.6411,40.14,61,40,2.08,scattered clouds
651,651,Yar-Sale,RU,66.8333,70.8333,73.54,53,39,13.29,scattered clouds
652,652,Maxixe,MZ,-23.8597,35.3472,53.42,100,20,0.0,few clouds
653,653,Yarmouth,US,41.7057,-70.2286,67.64,93,90,1.99,overcast clouds
654,654,Aldan,RU,58.6031,125.3894,56.8,72,100,5.53,overcast clouds
655,655,Kasongo-Lunda,CD,-6.4667,16.8167,63.64,52,78,1.41,broken clouds
656,656,Urucara,BR,-2.5364,-57.76,74.26,96,100,1.12,overcast clouds
657,657,Shubarkuduk,KZ,49.1447,56.4872,80.85,30,0,13.67,clear sky
658,658,Nuevo Progreso,MX,23.1667,-97.95,81.59,81,45,2.84,scattered clouds
659,659,Egvekinot,RU,66.3167,-179.1667,35.8,90,99,0.89,overcast clouds
660,660,Wilmington,US,34.2257,-77.9447,77.86,84,1,5.75,clear sky
661,661,Coruripe,BR,-10.1256,-36.1756,73.63,90,62,8.19,light rain
662,662,Aquiraz,BR,-3.9014,-38.3911,81.18,84,27,7.34,scattered clouds
663,663,Carauari,BR,-4.8828,-66.8958,75.47,78,80,2.01,broken clouds
